PROBE_ID	GENOMICLOCATION	SYMBOL	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12
ILMN_1803691	chr1:44402643:44402692:+	ARTN	5.81460478	5.883693004	5.713565294	5.89316587	5.859815433	5.863842641	5.90339813	5.885966866	5.900111832	5.868377442	5.879919128	5.857758912
ILMN_1651229	chr1:44433269:44433318:+	IPO13	6.511654236	6.429436652	6.332800424	6.626553921	6.468436358	6.534163682	6.467643057	6.409404746	6.611121098	6.770570338	6.570963798	6.648207846
ILMN_1763162	chr1:44435945:44435994:+	DPH2	5.882555185	5.861640848	5.891535858	5.860384115	6.020072655	5.9122554	5.902147863	5.895955045	6.054624955	5.887027627	6.003666619	5.98568917
ILMN_2276431	chr1:44437615:44437664:+	DPH2	5.910963664	5.872989887	5.95093833	5.901075419	5.951541068	6.006693996	5.905978179	5.929920645	5.967936665	5.794354166	5.781633868	5.935317199
ILMN_2375418	chr1:44438893:44438942:+	DPH2	6.632076531	7.062764774	6.842535946	7.005728949	7.197059895	7.057308614	7.014188446	7.218917576	7.162370109	7.315756028	7.297410321	7.177527324
ILMN_2353642	"chr1:44442888:44442888:+,chr1:44443653:44443701:+"	ATP6V0B	8.750495601	8.401726072	8.136134333	8.181844948	8.371439963	8.16853858	8.346213003	8.206326188	8.539122503	7.908718655	8.424125591	8.448431028
ILMN_1721391	chr1:44443782:44443831:+	ATP6V0B	10.30435896	10.04330635	10.13716679	10.10121937	10.12546706	9.913812752	10.04509842	10.0058536	10.11740768	9.829752513	10.35202423	10.248067
ILMN_1806508	chr1:44445097:44445146:+	B4GALT2	5.908040986	6.042905501	6.030263685	6.0190919	6.107846772	5.917385641	6.086281107	6.002126392	5.994623674	6.049517894	5.986201158	6.072957115
ILMN_1680732	chr1:44446188:44446237:+	B4GALT2	5.823092714	5.775390954	5.806716045	5.89755112	6.054755922	5.871435862	5.877193454	5.843362522	5.905782964	5.809777102	5.912851595	5.909496155
ILMN_1753755	chr1:44456678:44456727:+	B4GALT2	6.087336563	5.949985501	6.021508164	6.101852143	6.199333957	5.988048453	5.935990461	6.015534272	5.912847835	5.894896116	5.964094946	5.992958073
ILMN_1718771	chr1:44462068:44462117:+	CCDC24	6.097828243	6.19150042	5.9567321	6.101371746	6.06638472	6.271087604	5.945282451	6.179727597	6.412598159	6.040741976	6.598756153	6.234687474
ILMN_1714445	chr1:44462238:44462287:-	SLC6A9	5.810907664	5.922766605	5.912613254	5.790863899	5.934430198	5.992995167	5.886230625	5.955649429	5.898380419	5.830632791	5.932111018	5.871661022
ILMN_2252701	chr1:44477250:44477299:-	SLC6A9	6.152589888	6.027023728	5.922157415	6.009511763	6.011059351	6.010663867	5.942360129	6.097935029	6.04327507	6.076354823	6.008905798	5.96786807
ILMN_1754262	chr1:44497020:44497069:-	SLC6A9	5.932414346	5.87887769	5.910199511	5.922543591	5.9332927	5.93086913	5.898619133	5.930940392	5.847401381	5.831668906	5.903340635	5.866274847
ILMN_1744220	chr1:44599854:44599903:+	KLF17	5.973996554	5.977610549	5.886572564	6.012442357	5.854528149	6.01767513	5.887189126	5.907520259	5.959661712	5.878596082	5.984287934	5.93749324
ILMN_1773885	chr1:44685899:44685948:+	DMAP1	7.115003243	7.774860065	7.376860892	7.464174102	7.361882648	7.438738162	7.433825709	7.688183792	7.725633081	7.646711552	7.717520427	7.649598368
ILMN_2328813	chr1:44686288:44686337:+	DMAP1	7.06833703	7.676459873	7.365766416	7.673484751	7.410890137	7.452823109	7.381992187	7.626036866	7.556559986	7.395841404	7.609483079	7.603691229
ILMN_3247882	chr1:44686776:44686825:-	ERI3	6.514773315	6.812797709	6.55611639	6.562887272	6.65808279	6.753327726	6.625145917	6.723400048	6.702579226	6.727398494	6.416899789	6.773765168
ILMN_1737813	chr1:44686781:44686830:-	ERI3	6.448455734	6.938452769	6.619580205	6.735040291	6.754255378	6.817427847	6.715244504	6.840460841	6.74221967	6.776679443	6.689123436	6.817848642
ILMN_1704980	chr1:44820569:44820618:-	ERI3	5.891349038	5.984989659	5.967270392	5.998645073	5.940053496	6.061413207	6.00514306	5.899399744	5.947411184	5.850038188	5.913812081	5.880802742
ILMN_1694504	chr1:45117196:45117245:+	RNF220	6.867094407	6.893736983	6.934647326	6.975810854	7.1161631	7.070149269	6.88015762	7.135517611	7.092652563	7.449063962	7.207158334	7.301586905
ILMN_1688041	chr1:45119887:45119936:-	TMEM53	5.954466964	6.038064397	5.97582868	5.955758585	6.022612401	5.894142268	6.038717315	5.977710523	6.018001278	5.91818025	5.926555765	6.065023813
ILMN_1663068	chr1:45191011:45191060:+	C1orf228	7.064957104	7.148205356	6.49650539	7.173233738	7.053445557	7.093909491	6.771827598	6.977666015	7.285926439	7.208724927	7.562408522	7.108093265
ILMN_1685916	chr1:45233189:45233238:+	KIF2C	5.95350097	6.015016244	5.97805302	5.978984247	6.012307324	6.057235229	6.139305821	6.133355317	5.969503823	5.969982175	5.92807956	6.086133123
ILMN_3243700	chr1:45242377:45242426:+	RPS8	11.06502619	12.00954425	11.45489817	11.30827968	11.57412078	11.2832064	11.25521497	11.47852294	11.36120675	11.76794433	11.7298113	11.46945301
ILMN_3299407	chr1:45242377:45242424:+	RPS8	9.406499311	10.01652349	9.573612263	9.880079088	9.87972072	9.472902101	9.442864707	10.01853113	9.587745603	9.782143452	9.488128263	9.420622999
ILMN_3225505	chr1:45243339:45243387:+	RPS8	12.17696095	12.9208946	12.33204218	12.33913318	12.6540853	12.39140186	12.28579064	12.67494477	12.759009	13.02592792	12.80214953	12.75173941
ILMN_1684278	chr1:45243533:45243582:+	SNORD38A	6.088519502	6.316269874	6.13112575	6.085869984	6.144029122	6.241772517	6.158922751	6.088560085	6.074800694	6.207099636	6.247718873	6.193525773
ILMN_3206132	chr1:45244301:45244344:+	RPS8	8.019113025	8.990926118	8.339701793	8.696075119	8.495473329	8.177629415	8.320315683	8.922461331	7.262950482	7.332295111	7.247219782	7.177062237
ILMN_3290353	chr1:45246272:45246321:-	RPS15A	9.061577922	10.00032093	9.536076604	9.763933819	9.306086687	9.360799159	9.482495856	9.667591383	8.828792697	8.805713871	8.764241251	8.658396537
ILMN_1796685	chr1:45249567:45249616:-	BEST4	5.944426084	6.085033244	5.98993039	6.08649861	6.043920566	6.022651064	6.069016083	6.079192751	6.069907769	5.985753008	6.02603759	5.973847233
ILMN_1679979	chr1:45271460:45271509:+	PLK3	6.181411946	6.149642466	6.182931155	6.158611856	6.22289628	6.179156629	6.193540513	6.191078354	6.128630803	6.187834553	6.175576681	6.195729175
ILMN_3247092	chr1:45271862:45271907:-	TCTEX1D4	5.792325335	5.899853129	5.842024126	5.905290761	5.8420072	5.921958862	5.957010325	5.934182693	5.825585409	5.832008684	5.85736579	5.832521419
ILMN_1774476	"chr1:45272456:45272478:-,chr1:45272321:45272347:-"	TCTEX1D4	6.042462515	5.907907318	5.925056102	6.031432163	5.906944869	5.957452388	5.996617021	5.956909775	5.997368671	5.942272061	5.917262654	5.898402845
ILMN_2204526	chr1:45272624:45272673:-	TCTEX1D4	5.887864817	5.918359703	5.983916917	6.009451814	5.997508317	5.949368321	5.92885024	5.957977791	5.910835646	5.854603096	5.922761626	5.982377631
ILMN_3214522	"chr1:45279150:45279171:+,chr1:45279310:45279337:+"	BTBD19	5.818312712	5.924879966	5.945859031	5.860451332	5.948381087	5.824772182	5.891056765	5.855014119	5.929654136	5.888244253	5.819671176	5.921275458
ILMN_3289631	chr1:45279421:45279470:+	BTBD19	5.846854173	5.983741856	5.844919665	5.85216064	6.101892038	5.96470586	5.91367841	5.912974242	5.876004023	5.931120741	6.045607925	5.840337521
ILMN_1753329	chr1:45288282:45288331:-	PTCH2	5.911392101	5.836154376	5.782610918	5.839954876	5.914009791	5.810998555	5.821197801	5.811624452	5.887661851	5.848612559	5.915620877	5.853358315
ILMN_3237907	"chr1:45323376:45323397:-,chr1:45316648:45316675:-"	EIF2B3	6.328989143	6.413770303	6.343690813	6.511592755	6.486556887	6.475684995	6.583408474	6.669729121	6.349994321	6.396246182	6.375137949	6.384286935
ILMN_3227150	chr1:45424775:45424824:+	CCNB1IP1	5.903428048	5.961506408	5.947909673	5.990992736	5.856379814	6.089023214	5.880872127	5.987131904	5.919101719	5.897709998	5.890354379	5.832614933
ILMN_3214256	chr1:45454158:45454207:-	PPIA	6.977025629	7.173940636	7.054118666	6.747804465	7.290741393	6.959961382	7.089644448	7.116873645	6.562900965	6.434075254	6.56007984	6.609551022
ILMN_1656902	chr1:45468287:45468336:-	HECTD3	6.308325795	6.602657611	6.493200432	6.718692124	6.559363974	6.607182739	6.550191013	6.702541938	6.663379817	6.657392575	6.496689375	6.592212295
ILMN_1740742	"chr1:45480676:45480678:+,chr1:45481009:45481055:+"	UROD	7.772868724	8.002249001	7.831666917	8.122807856	8.010131868	7.982935398	7.923529908	8.206992235	8.268029836	8.257947277	8.16751352	8.263589847
ILMN_1742069	chr1:45482211:45482260:-	ZSWIM5	5.95371455	6.049766088	5.95022368	6.046110189	6.00026233	6.043443382	5.904706558	5.942632019	6.01240626	6.02400759	6.036114881	6.073108219
ILMN_1690382	chr1:45770286:45770335:+	LOC400752	5.929972313	5.895083021	5.962601647	5.974597628	5.886104953	5.877868705	5.904239566	5.891444086	5.945650235	5.871462581	5.824775608	5.979201099
ILMN_1697703	chr1:45794225:45794274:+	HPDL	5.893634101	5.981412907	5.866436282	5.905366537	5.888285779	5.96750401	5.970972973	5.859554046	5.93975388	5.944360741	5.9744681	5.835690533
ILMN_1714438	"chr1:45796188:45796189:-,chr1:45795062:45795109:-"	MUTYH	6.825894673	7.390919914	6.89210035	7.201961161	7.056399541	7.077270105	7.230922181	7.286466912	7.513522242	7.31246755	7.376845315	7.217330122
ILMN_2336970	chr1:45797131:45797180:-	MUTYH	6.007798393	6.113139452	5.955004236	6.180181115	6.035297296	6.020237379	6.05580566	6.017620848	6.152001704	6.023339687	6.19288769	6.198879372
ILMN_2277537	chr1:45805574:45805623:-	MUTYH	5.946093692	6.044573128	5.819193404	5.83787379	5.921890002	5.938287585	5.846807875	5.904888776	5.972300597	5.948730967	5.792138453	5.969189254
ILMN_1660938	chr1:45809181:45809230:+	TOE1	5.889593422	6.075185063	6.078845517	5.998779703	6.064303382	6.018796612	6.003609958	6.135477561	6.187302906	6.030474946	6.035592022	6.097127006
ILMN_1654370	chr1:45809931:45809980:-	TESK2	6.662592039	6.747795431	6.674039488	6.767916918	6.878435819	6.977164346	6.704435124	6.784626049	7.002436218	6.831369972	7.057977495	6.422967492
ILMN_1663791	chr1:45960780:45960829:-	CCDC163P	5.862075652	5.906275359	5.97104916	5.928322269	5.896949472	5.985716408	5.962443011	5.986478182	5.915616767	5.943463508	6.080809417	5.926238075
ILMN_1803005	chr1:45976473:45976522:+	MMACHC	5.902197649	5.939784459	5.926854765	5.922393296	6.100379971	5.95168034	5.904139232	5.903417234	6.030231663	6.029432371	5.936800603	5.861199975
ILMN_2366388	chr1:45976969:45977018:-	PRDX1	8.475071821	8.572126094	8.49862576	8.805428173	8.918022987	8.766530165	8.996658329	9.11848429	8.875517631	9.097884393	8.762017532	8.823406894
ILMN_2366391	"chr1:45980179:45980188:-,chr1:45977047:45977086:-"	PRDX1	7.947092371	7.855332885	7.989738063	8.411180758	8.574810338	8.306758154	8.304208634	8.576424313	8.556696934	8.771200586	8.400595175	8.640804053
ILMN_1774938	chr1:46018182:46018231:+	AKR1A1	5.939798343	5.832429791	6.013603144	5.972683546	6.005617129	5.920351992	5.952253846	5.935357392	5.942833886	5.976515171	5.942047481	5.927673419
ILMN_1728047	"chr1:46034346:46034356:+,chr1:46034599:46034637:+"	AKR1A1	8.106328096	8.089730776	7.801023431	8.08533697	8.373850082	8.191775605	8.238227914	8.39554127	8.515105375	8.476818816	8.493392621	8.611722398
ILMN_2380771	"chr1:46034886:46034901:+,chr1:46035563:46035596:+"	AKR1A1	7.804237997	7.913282336	7.610629391	8.124908563	8.35443402	8.095486016	8.201281425	8.082429766	8.219275979	8.381057992	8.250846863	8.411964539
ILMN_1764778	chr1:46066059:46066108:+	NASP	5.901528819	5.866340496	5.815614542	5.809793064	5.96695361	5.864609707	6.055047998	5.937570335	5.972751226	5.85516191	5.815283334	5.86769182
ILMN_2348975	chr1:46084393:46084442:+	NASP	6.42346528	6.769639279	6.514425248	6.603751681	6.487153475	6.654482778	6.726245567	6.698764713	6.801844061	6.813574747	6.977689125	6.831341553
ILMN_1787441	chr1:46085939:46085988:-	CCDC17	6.329722967	6.136024661	6.04693962	6.215749482	6.155504061	6.15560076	6.185214978	6.186900488	6.252441395	6.006072412	6.305915746	6.29078342
ILMN_2076250	chr1:46093203:46093252:-	GPBP1L1	6.947307864	6.959211656	7.031904268	7.010133542	7.156437193	7.058437271	7.17977983	7.077289277	6.442716515	6.453366102	6.264741813	6.543904796
ILMN_1662719	chr1:46093551:46093600:-	GPBP1L1	8.11350829	7.832693678	7.952304982	7.713159838	8.042358336	7.944708881	8.060939997	8.199297181	8.192453934	8.181737583	8.209688699	8.355788396
ILMN_3232282	chr1:46112273:46112317:-	RPS15AP10	11.8646158	11.89854117	12.10583453	11.75449606	11.78254833	11.86186295	11.78596229	11.36381004	11.81653164	11.7785359	12.05601284	11.71371996
ILMN_1681972	chr1:46159137:46159186:+	TMEM69	6.755488989	6.938778157	6.852475835	7.016719901	7.053818283	7.059759931	6.777186057	7.235771489	7.131303971	7.106370373	7.082851976	7.224041864
ILMN_3251312	chr1:46159637:46159686:+	TMEM69	7.872260691	8.080845277	7.932262602	8.285617408	8.183220672	8.187691892	8.020141057	8.17351624	8.133123401	8.208747898	8.365786365	8.341616875
ILMN_1789106	chr1:46164623:46164670:-	IPP	6.577686975	6.596772482	6.585190395	6.562203621	6.665281486	6.586968995	6.612398423	6.482767129	6.599071106	6.671618211	6.563201027	6.537848838
ILMN_1690922	chr1:46501656:46501705:+	MAST2	6.042990908	6.078832271	6.006052437	6.148165961	6.079935928	6.002046443	6.148308478	6.144329601	6.049894403	6.052355576	6.094349434	6.122649638
ILMN_1692895	chr1:46505902:46505951:-	PIK3R3	6.010829836	5.914704513	6.000339346	6.015418207	5.972584941	5.918217355	5.885818002	6.040998074	5.963434157	5.89454472	5.769213876	6.004181511
ILMN_1682293	chr1:46524769:46524818:-	PIK3R3	5.910517165	5.978199852	5.858929088	5.923316167	5.899245933	5.835580782	5.961303675	5.996902863	5.849774649	5.955373028	5.995055884	5.957878175
ILMN_1747546	chr1:46651378:46651427:+	TSPAN1	6.122530731	6.086269358	5.989055629	5.924647333	5.982284293	6.226932455	6.156338583	6.074163106	5.958792506	6.118492442	6.302938843	6.105015809
ILMN_1693664	chr1:46654438:46654487:-	POMGNT1	6.34565135	6.862853853	6.821260191	6.781970931	6.732777154	6.939286318	6.82825381	7.064682338	6.992846445	7.031044205	6.807081788	7.079562553
ILMN_1742738	chr1:46686708:46686757:+	C1orf190	5.955693927	5.929007479	5.944985494	5.923504581	5.836528402	5.846208312	5.966653664	5.880463462	5.843384505	5.873292284	5.937340092	5.926088518
ILMN_1658027	chr1:46743961:46744010:+	RAD54L	5.993056143	5.941228167	6.02948076	5.943301176	6.023078112	6.135320573	6.127256248	5.962387129	5.944241609	5.926928885	5.98944808	5.966713865
ILMN_1712755	chr1:46744171:46744220:-	LRRC41	6.724171646	6.787105359	6.796244654	6.928975607	6.867029717	6.847454966	6.941181992	7.020291064	6.979519648	7.1334446	6.839420285	7.163195252
ILMN_2232936	chr1:46769380:46769429:+	UQCRH	7.822946271	8.411626558	7.749191526	7.974240755	8.198548255	8.150479777	8.109098508	8.440195536	7.874889994	8.056566895	7.941758632	8.198461589
ILMN_1792138	chr1:46782347:46782395:+	UQCRH	7.093290249	7.287244091	6.958350507	7.235787235	7.163903323	7.018860998	7.153106133	7.242234308	6.532716109	6.431646597	6.465924572	6.613158986
ILMN_1716004	chr1:46830560:46830609:+	NSUN4	6.516362737	6.510498667	6.493705697	6.668837721	6.744782932	6.562865592	6.651690493	6.634722455	6.686833125	6.831728951	6.771037618	6.817128435
ILMN_1810915	chr1:46879186:46879235:+	FAAH	6.213551611	6.219389491	6.127710053	6.17290797	6.179453305	6.037991832	6.125143349	6.171705774	6.230909255	6.169616715	6.289373144	6.418507392
ILMN_3304917	chr1:46910960:46911009:+	LOC729041	6.022551003	5.938107074	6.044011145	5.977191403	6.031355965	6.048257861	5.982839623	6.096575514	5.921772737	6.054809149	6.120240627	6.076478876
ILMN_1765993	chr1:46979475:46979524:+	DMBX1	5.911603583	6.091065896	6.010860452	6.04738417	5.91239977	5.890014062	5.891399925	5.926092422	5.973664423	5.997282716	5.892226409	5.860198603
ILMN_3247552	chr1:47011448:47011497:-	KNCN	6.013860933	5.928454058	6.066551806	6.035994871	6.226484468	6.127711133	6.15622363	6.1422512	6.125954372	6.088206694	6.06969819	6.119437557
ILMN_1723834	chr1:47011622:47011671:-	KNCN	5.966357796	5.964864938	6.04951822	5.888437485	6.06583246	6.082499413	6.012663093	6.042587881	5.915737213	5.902129643	5.962062524	5.998077735
ILMN_1750429	chr1:47023323:47023372:-	DKFZp686E14208	8.426290997	8.349902405	7.956798188	8.394419939	8.0598703	8.06536996	8.028153921	8.44356175	8.739938507	8.105625262	9.2193719	8.599311727
ILMN_1725738	chr1:47024369:47024418:-	DKFZp686E14208	5.897328518	5.911304989	5.875403243	5.906503779	5.872983445	5.898429612	5.855643941	5.845079377	5.900078052	5.860263786	5.859466906	5.831063017
ILMN_1798288	chr1:47073525:47073574:-	MOBKL2C	6.657158511	7.164963652	7.425872606	7.888596641	7.349299847	7.572140549	7.284321107	7.781205613	7.643824881	7.769034066	7.897344988	7.479299933
ILMN_1767171	chr1:47080686:47080735:-	MOBKL2C	5.947088087	5.959668992	5.906037188	5.9729673	5.981449446	5.965770711	5.966887727	5.944511918	5.951068767	5.879780813	5.960187004	5.943360256
ILMN_1719677	chr1:47082391:47082440:-	MOBKL2C	5.855918703	5.854540081	5.795689536	5.840808719	5.830087149	5.814613597	6.008986709	5.909099648	5.836011613	5.789408978	5.822084552	5.839206054
ILMN_1790603	chr1:47100870:47100919:-	ATPAF1	6.982667161	7.365863213	7.159764352	7.258570193	7.31888839	7.288305905	7.142981072	7.416656094	7.462707739	7.469412457	7.30292518	7.292378829
ILMN_1772903	chr1:47138910:47138959:+	C1orf223	5.949444436	6.040351105	5.938740345	5.935774241	5.947957206	5.891815134	6.005411265	5.991942432	5.879789607	5.817917487	5.903764314	5.767824856
ILMN_1697597	chr1:47141189:47141238:-	KIAA0494	8.900547206	9.405422421	9.23259644	9.006786062	9.174042234	9.167872918	9.199999131	9.328740034	9.253960665	9.639532166	9.284041495	9.612395942
ILMN_2173291	chr1:47282804:47282853:+	CYP4B1	6.210589922	6.220424874	6.361959377	6.085760872	6.205462425	6.103425116	6.271435374	6.027014464	6.446593021	6.412525976	6.452127139	6.224647854
ILMN_1659215	chr1:47284410:47284459:+	CYP4B1	5.911744614	5.915043703	5.896876874	5.93935699	5.857055383	6.023667044	5.810119574	5.941323672	5.906108428	5.837068406	5.760857832	5.834254808
ILMN_1702829	chr1:47309051:47309100:-	CYP4Z1	5.891540946	5.948896706	6.098299114	5.991745965	5.91512326	5.936200835	5.976852299	5.910207584	5.935696344	5.920680953	5.954639351	5.9366111
ILMN_1814883	chr1:47324357:47324406:-	CYP4Z2P	6.028314667	6.010240995	5.952964531	5.953910696	5.972592156	5.977044468	6.040417815	5.988361317	5.960358362	5.999270709	6.030243547	5.849323211
ILMN_2372543	chr1:47333694:47333743:-	CYP4Z2P	5.942913678	5.829683377	5.843130648	5.894799663	5.916771496	5.869834782	5.84456339	5.887107832	5.913437879	5.794010847	5.81942782	5.847302074
ILMN_1797170	chr1:47338165:47338214:-	CYP4Z2P	5.901999396	5.909369622	5.93810074	5.893163329	5.922147809	5.853150249	5.890713888	5.835850704	5.815499806	5.834637077	5.899434083	5.875015267
ILMN_1735816	chr1:47394903:47394951:-	CYP4A11	5.829611107	6.069945667	5.846402944	5.820389351	5.877828346	5.957418535	5.92050446	6.035276735	5.942275745	5.804893077	5.824528353	5.833557881
ILMN_1669338	chr1:47515931:47515980:+	CYP4X1	6.060391306	5.896367496	6.097751535	6.023915249	5.995703365	6.037318218	6.103156011	6.095790704	5.974469473	5.953379632	6.01735024	5.94660663
ILMN_2175317	chr1:47516229:47516278:+	CYP4X1	5.921301269	5.887296842	5.926784011	5.894062091	5.854185988	5.811553384	5.85816755	5.875759699	5.833646032	5.807525643	5.876105047	5.80671354
ILMN_2267797	chr1:47548076:47548125:+	CYP4Z1	5.808210613	5.813488046	5.856210174	5.912446159	5.84317556	5.816619578	5.885432817	5.866323668	5.961124982	5.950055476	5.839032874	5.840039624
ILMN_2359698	chr1:47571824:47571873:+	CYP4Z1	5.726014259	5.796047989	5.744862193	5.857103028	5.852793015	5.844426151	5.79815283	5.901759255	5.803616999	5.757439439	5.744516347	5.78882293
